"player_name","position","season","platform","week","passing_yards","pass_touchdown","complete_pass","incomplete_pass","rushing_yards","rush_touchdown","first_down_rush","rush_attempt","receiving_yards","first_down_pass","yards_gained","touchdown","first_down","fumble_lost","two_point_attempt","return_yards","return_touchdown","reception","targets","pass_2pt_conversion","rush_2pt_conversion","receiving_2pt_conversion","passing_yards_points","passing_td_points","passing_2pt_points","rushing_yards_points","rushing_td_points","rushing_first_down_points","rushing_attempt_points","rushing_2pt_points","receiving_yards_points","receiving_td_points","receiving_first_down_points","receiving_2pt_points","receptions_points","target_points","sack_points","tackle_points","assisted_tackle_points","tackle_for_loss_points","forced_fumble_points","fumble_recovery_points","interception_points","pass_defended_points","safety_points","block_points","fumble_recovery_td_points","total_points"
"Aidan O'Connell","QB",2023,"sleeper",115,1974,10,193,112,14,1,6,9,1969,95,1829,11,102,4,1,22,0,0,0,0,0,0,78.96,60,0,1.4,6,6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.86
"Aidan O'Connell","QB",2024,"sleeper",81,1398,6,130,75,29,1,8,11,1398,68,1345,7,76,2,2,24,0,0,0,0,0,0,55.92,36,0,2.9,6,8,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.32
"Ainias Smith","WR",2024,"sleeper",19,6,0,3,0,2,0,0,1,6,0,8,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0.2,0,0,0.5,0,0.6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6.3
"Akeem Hunt","RB",2015,"sleeper",98,39,0,6,4,96,0,6,17,39,2,135,0,8,0,0,19,0,4,10,0,0,0,0,0,0,9.6,0,6,8.5,0,3.9,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,40
"Akeem Hunt","RB",2016,"sleeper",108,29,0,3,1,109,0,4,20,29,1,138,0,5,0,0,194,0,3,4,0,0,0,0,0,0,10.9,0,4,10,0,2.9,0,1,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,36.3
"Akeem Hunt","RB",2017,"sleeper",128,31,0,4,3,23,0,1,8,31,1,54,0,2,0,0,611,0,4,7,0,0,0,0,0,0,2.3,0,1,4,0,3.1,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,21.4
"Alan Cross","RB",2016,"sleeper",96,38,1,6,4,0,0,0,0,38,3,38,1,3,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,3.8,6,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,27.8
"Alan Cross","TE",2017,"sleeper",50,58,0,5,1,0,0,0,0,58,3,58,0,3,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,5.8,0,3,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,26.3
"Alan Cross","TE",2018,"sleeper",30,9,0,2,3,0,0,0,0,9,1,9,0,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0.9,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8.9
"Albert Okwuegbunam","TE",2020,"sleeper",30,121,1,11,4,0,0,0,0,121,6,121,1,6,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,12.1,6,6,0,38.5,0,0,0,0,0,0,0,0,0,0,0,0,62.6
"Albert Okwuegbunam","TE",2021,"sleeper",124,330,2,33,7,0,0,0,0,330,15,330,2,16,1,0,0,0,30,40,0,0,0,0,0,0,0,0,0,0,0,33,12,15,0,105,0,0,0,0,0,0,0,0,0,0,0,0,165
"Albert Okwuegbunam","TE",2022,"sleeper",28,95,1,10,7,0,0,0,0,95,4,95,1,4,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,0,9.5,6,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,54.5
"Albert Okwuegbunam","TE",2023,"sleeper",13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albert Wilson","WR",2014,"sleeper",103,260,0,16,11,0,0,0,0,260,12,260,0,12,0,0,47,0,16,27,0,0,0,0,0,0,0,0,0,0,0,26,0,12,0,40,0,0,0,0,0,0,0,0,0,0,0,0,78
"Albert Wilson","WR",2015,"sleeper",135,451,2,35,19,26,0,1,5,451,19,477,3,20,0,0,41,1,32,54,0,0,0,0,0,0,2.6,0,1,2.5,0,45.1,18,19,0,80,0,0,0,0,0,0,0,0,0,0,0,0,168.2
"Albert Wilson","WR",2016,"sleeper",137,268,2,31,20,50,1,1,2,279,11,318,3,12,1,0,13,0,29,51,0,0,0,0,0,0,5,6,1,1,0,27.9,12,11,0,72.5,0,0,0,0,0,0,0,0,0,0,0,0,136.4
"Albert Wilson","WR",2017,"sleeper",117,554,3,42,20,6,0,1,3,554,32,560,3,33,0,0,18,0,41,62,0,0,0,0,0,0,0.6,0,1,1.5,0,55.4,18,32,0,102.5,0,0,0,0,0,0,0,0,0,0,0,0,211
"Albert Wilson","WR",2018,"sleeper",28,443,5,27,7,16,0,2,8,443,12,459,5,14,0,0,35,0,23,33,0,0,0,2.08,6,0,1.6,0,2,4,0,39.1,24,11,0,57.5,0,0,0,0,0,0,0,0,0,0,0,0,147.28
"Albert Wilson","WR",2019,"sleeper",139,371,1,44,19,45,0,1,5,371,23,406,1,25,0,0,2,0,37,61,0,0,0,0.8,0,0,4.5,0,1,2.5,0,35.1,6,22,0,92.5,0,0,0,0,0,0,0,0,0,0,0,0,164.4
"Albert Wilson","WR",2021,"sleeper",83,213,0,25,14,17,0,1,4,213,10,229,0,11,0,0,2,0,24,38,0,0,0,0,0,0,1.7,0,1,2,0,21.3,0,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0,96
"Aldrick Robinson","WR",2014,"sleeper",6,6,0,1,2,0,0,0,0,6,0,6,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,3.1
"Aldrick Robinson","WR",2016,"sleeper",120,323,2,20,12,0,0,0,0,323,14,323,2,14,0,0,27,0,20,32,0,0,0,0,0,0,0,0,0,0,0,32.3,12,14,0,50,0,0,0,0,0,0,0,0,0,0,0,0,108.3
"Aldrick Robinson","WR",2017,"sleeper",127,260,2,19,28,0,0,0,0,260,12,260,2,12,0,0,4,0,19,47,0,0,0,0,0,0,0,0,0,0,0,26,12,12,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,97.5
"Aldrick Robinson","WR",2018,"sleeper",140,231,5,17,17,0,0,0,0,231,12,231,5,12,0,0,21,0,17,34,0,0,0,0,0,0,0,0,0,0,0,23.1,30,12,0,42.5,0,0,0,0,0,0,0,0,0,0,0,0,107.6
"Alec Ingold","RB",2019,"sleeper",118,44,1,6,0,17,0,7,10,44,4,61,1,11,0,0,0,0,5,6,0,0,0,0,0,0,1.7,0,7,5,0,4.4,6,4,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,40.6
"Alec Ingold","RB",2020,"sleeper",91,110,1,12,5,4,0,2,3,110,9,114,1,11,0,0,0,0,11,17,0,0,0,0,0,0,0.4,0,2,1.5,0,11,6,9,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,57.4
"Alec Ingold","RB",2021,"sleeper",38,85,1,10,2,1,0,1,2,85,4,86,1,5,0,0,0,0,10,12,0,0,0,0,0,0,0.1,0,1,1,0,8.5,6,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,45.6
"Alec Ingold","RB",2022,"sleeper",117,105,1,15,8,8,1,5,6,105,4,113,2,9,0,0,20,0,14,23,0,0,0,0,0,0,0.8,6,5,3,0,10.5,6,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,70.3
"Alec Ingold","RB",2023,"sleeper",96,119,0,13,3,0,0,0,2,119,5,119,0,5,0,0,0,0,12,16,0,0,0,0,0,0,0,0,0,1,0,11.9,0,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,47.9
"Alec Ingold","RB",2024,"sleeper",55,75,0,9,1,17,1,6,10,75,3,92,1,9,1,0,0,0,9,10,0,0,0,0,0,0,1.7,6,6,5,0,7.5,0,3,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,51.7
"Alec Pierce","WR",2022,"sleeper",137,551,2,38,34,0,0,0,0,551,25,551,2,25,0,0,26,0,37,72,0,0,0,0,0,0,0,0,0,0,0,55.1,12,25,0,92.5,0,0,0,0,0,0,0,0,0,0,0,0,184.6
"Alec Pierce","WR",2023,"sleeper",142,514,2,32,28,0,0,0,0,514,24,514,2,24,0,0,0,0,32,60,0,0,0,0,0,0,0,0,0,0,0,51.4,12,24,0,80,0,0,0,0,0,0,0,0,0,0,0,0,167.4
"Alec Pierce","WR",2024,"sleeper",123,767,6,35,28,0,0,0,0,767,30,767,6,30,0,0,18,0,35,63,0,0,0,0,0,0,0,0,0,0,0,76.7,36,30,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,230.2
"Alex Armah","RB",2018,"sleeper",61,5,0,1,0,15,2,3,9,5,0,20,2,3,0,0,0,0,1,1,0,0,0,0,0,0,1.5,12,3,4.5,0,0.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,24
"Alex Armah","RB",2019,"sleeper",40,6,0,2,0,11,1,1,6,6,0,17,1,1,0,0,0,0,2,2,0,0,0,0,0,0,1.1,6,1,3,0,0.6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16.7
"Alex Armah","RB",2020,"sleeper",108,18,0,5,4,9,0,5,6,18,1,27,0,6,0,0,0,0,2,9,0,0,0,0,0,0,0.9,0,5,3,0,1.8,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16.7
"Alex Armah","RB",2021,"sleeper",33,1,1,1,0,21,0,4,5,1,1,22,1,5,0,0,28,0,1,1,0,0,0,0,0,0,2.1,0,4,2.5,0,0.1,6,1,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,18.2
"Alex Armah","RB",2023,"sleeper",18,3,0,2,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.8
"Alex Bachman","WR",2024,"sleeper",18,31,0,3,0,0,0,0,0,31,2,31,0,2,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3.1,0,2,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,12.6
"Alex Collins","RB",2016,"sleeper",79,84,0,11,0,125,1,8,31,84,6,209,1,14,1,0,0,0,11,11,0,0,0,0,0,0,12.5,6,8,15.5,0,8.4,0,6,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,83.9
"Alex Collins","RB",2017,"sleeper",142,187,0,23,13,973,6,51,212,187,8,1160,6,61,2,0,50,0,19,36,0,0,0,0,0,0,97.3,36,51,106,0,18.7,0,8,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,364.5
"Alex Collins","RB",2018,"sleeper",56,105,1,15,6,411,7,22,114,105,6,516,8,31,3,0,0,0,14,21,0,0,0,0,0,0,41.1,42,22,57,0,10.5,6,6,0,35,0,0,0,0,0,0,0,0,0,0,0,0,219.6
"Alex Collins","RB",2020,"sleeper",36,4,0,1,1,77,2,5,18,4,0,81,2,5,0,0,0,0,1,2,0,0,0,0,0,0,7.7,12,5,9,0,0.4,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,36.6
"Alex Collins","RB",2021,"sleeper",82,87,0,9,1,411,2,22,108,87,3,498,2,26,1,0,0,0,8,10,0,0,0,0,0,0,41.1,12,22,54,0,8.7,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,160.8
"Alex Ellis","TE",2016,"sleeper",45,11,0,3,1,0,0,0,0,11,0,11,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,11.6
"Alex Erickson","WR",2016,"sleeper",144,71,0,6,2,0,0,0,0,71,3,71,0,3,0,0,1005,0,6,8,0,0,0,0,0,0,0,0,0,0,0,7.1,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,25.1
"Alex Erickson","WR",2017,"sleeper",147,180,1,12,3,16,0,1,5,180,9,196,2,10,1,0,972,1,12,15,0,0,0,0,0,0,1.6,0,1,2.5,0,18,12,9,0,30,0,0,0,0,0,0,0,0,0,0,0,0,74.1
"Alex Erickson","WR",2018,"sleeper",144,167,0,20,9,22,0,1,3,167,7,189,0,8,1,0,1261,0,19,29,0,0,0,0,0,0,2.2,0,1,1.5,0,16.7,0,7,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,75.9
"Alex Erickson","WR",2019,"sleeper",144,555,0,44,32,33,0,2,5,555,27,588,1,29,2,0,325,1,42,75,0,0,0,1.04,0,0,3.3,0,2,2.5,0,52.9,6,26,0,105,0,0,0,0,0,0,0,0,0,0,0,0,198.74
"Alex Erickson","WR",2020,"sleeper",144,139,0,12,5,7,0,0,5,139,5,146,0,5,2,0,303,0,12,16,0,0,0,0,0,0,0.7,0,0,2.5,0,13.9,0,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,52.1
"Alex Erickson","WR",2021,"sleeper",140,55,0,3,1,0,0,0,0,55,2,55,0,2,0,0,261,0,3,4,0,0,0,0,0,0,0,0,0,0,0,5.5,0,2,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,15
"Alex Erickson","WR",2022,"sleeper",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Erickson","WR",2023,"sleeper",98,198,1,14,10,0,0,0,0,198,11,198,1,11,0,0,0,0,14,24,0,0,0,0,0,0,0,0,0,0,0,19.8,6,11,0,35,0,0,0,0,0,0,0,0,0,0,0,0,71.8
"Alex Erickson","WR",2024,"sleeper",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Smith","QB",2014,"sleeper",130,3265,18,303,155,258,1,12,43,3265,175,3294,19,194,6,2,43,0,0,0,0,0,0,130.6,108,0,25.8,6,12,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.9
"Alex Smith","QB",2015,"sleeper",144,3486,20,307,156,510,2,30,72,3486,154,3765,23,188,4,3,116,1,0,0,2,0,0,139.44,120,4,51,12,30,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.44
"Alex Smith","QB",2016,"sleeper",139,3505,15,329,152,150,5,9,32,3516,181,3519,21,193,5,2,237,1,1,1,2,0,0,140.08,90,4,15,30,9,16,0,0.3,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,306.88
"Alex Smith","QB",2017,"sleeper",126,4042,26,341,158,334,1,19,53,4042,184,4201,27,206,1,2,91,0,0,0,0,0,0,161.68,156,0,33.4,6,19,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.58
"Alex Smith","QB",2018,"sleeper",62,2180,10,205,116,173,1,15,36,2180,106,2232,12,124,3,1,187,1,0,0,0,0,0,87.2,60,0,17.3,6,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.5
"Alex Smith","QB",2020,"sleeper",91,1582,6,168,76,9,0,0,4,1582,74,1452,6,74,1,0,91,0,0,0,0,0,0,63.28,36,0,0.9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.18
"Alex Smith","TE",2015,"sleeper",33,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tanney","QB",2015,"sleeper",17,99,1,10,4,0,0,0,0,99,7,65,1,7,0,0,0,0,0,0,0,0,0,3.96,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.96
"Alex Tanney","QB",2019,"sleeper",15,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04
"Alexander Hollins","WR",2019,"sleeper",31,46,0,2,2,0,0,0,0,46,2,46,0,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,4.6,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11.6
"Alexander Mattison","RB",2019,"sleeper",93,82,0,10,2,462,1,19,100,82,3,544,1,23,1,0,0,0,9,12,0,0,0,0,0,0,46.2,6,19,50,0,8.2,0,3,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,154.9
"Alexander Mattison","RB",2020,"sleeper",103,125,1,13,2,434,2,24,96,125,5,559,3,29,0,0,0,0,13,15,0,0,0,0,0,0,43.4,12,24,48,0,12.5,6,5,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,183.4
"Alexander Mattison","RB",2021,"sleeper",131,225,1,31,7,473,3,28,130,225,10,698,4,38,1,1,18,0,27,38,0,0,0,0,0,0,47.3,18,28,65,0,22.5,6,10,0,67.5,0,0,0,0,0,0,0,0,0,0,0,0,264.3
"Alexander Mattison","RB",2022,"sleeper",146,85,1,14,3,229,3,14,64,85,4,314,4,18,0,0,0,0,11,17,0,0,0,0,0,0,22.9,18,14,32,0,8.5,6,4,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,132.9
"Alexander Mattison","RB",2023,"sleeper",125,187,3,29,14,676,0,27,173,187,5,863,3,34,2,0,0,0,24,43,0,0,0,0,0,0,67.6,0,27,86.5,0,18.7,18,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0,282.8
"Alexander Mattison","RB",2024,"sleeper",104,283,1,32,10,400,4,24,128,283,11,685,5,36,1,2,3,0,28,42,0,1,0,0,0,0,40,24,24,64,2,28.3,6,11,0,70,0,0,0,0,0,0,0,0,0,0,0,0,269.3
"Alfonso Smith","RB",2014,"sleeper",48,11,0,3,1,19,0,1,7,11,0,30,0,1,0,0,0,0,3,4,0,0,0,0,0,0,1.9,0,1,3.5,0,1.1,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,15
"Alfred Blue","RB",2014,"sleeper",143,113,1,15,3,528,2,29,169,113,7,641,3,36,0,0,0,0,13,18,0,0,0,0,0,0,52.8,12,29,84.5,0,11.3,6,7,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,235.1
"Alfred Blue","RB",2015,"sleeper",124,109,1,15,1,698,2,33,183,109,2,807,3,36,1,0,0,0,15,16,0,0,0,0,0,0,69.8,12,33,91.5,0,10.9,6,2,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,262.7
"Alfred Blue","RB",2016,"sleeper",121,40,0,12,4,420,1,23,100,40,1,460,1,24,1,0,0,0,9,16,0,0,0,0,0,0,42,6,23,50,0,4,0,1,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,148.5
"Alfred Blue","RB",2017,"sleeper",95,54,0,7,2,262,1,10,71,54,4,316,1,14,0,0,0,0,6,9,0,0,0,0,0,0,26.2,6,10,35.5,0,5.4,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,102.1
"Alfred Blue","RB",2018,"sleeper",143,154,0,20,7,499,2,25,150,154,4,653,2,31,0,0,13,0,20,27,0,0,0,0,0,0,49.9,12,25,75,0,15.4,0,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,231.3
"Alfred Morris","RB",2014,"sleeper",143,155,0,17,9,1074,8,48,265,155,8,1229,8,60,0,0,0,0,15,26,0,0,0,0,0,0,107.4,48,48,132.5,0,15.5,0,8,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,396.9
"Alfred Morris","RB",2015,"sleeper",145,55,0,10,3,751,1,32,202,55,2,806,1,36,0,0,0,0,10,13,0,0,0,0,0,0,75.1,6,32,101,0,5.5,0,2,0,25,0,0,0,0,0,0,0,0,0,0,0,0,246.6
"Alfred Morris","RB",2016,"sleeper",115,11,0,3,2,243,2,15,69,11,0,254,2,15,0,0,14,0,3,5,0,0,0,0,0,0,24.3,12,15,34.5,0,1.1,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,94.4
"Alfred Morris","RB",2017,"sleeper",126,45,0,7,2,547,1,25,115,45,1,592,1,26,0,0,0,0,6,9,0,0,0,0,0,0,54.7,6,25,57.5,0,4.5,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,163.7
"Alfred Morris","RB",2018,"sleeper",80,73,0,8,4,428,2,24,111,73,5,501,2,29,1,0,4,0,8,12,0,0,0,0,0,0,42.8,12,24,55.5,0,7.3,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,166.6
"Alfred Morris","RB",2019,"sleeper",9,0,0,0,0,4,0,1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
"Alfred Morris","RB",2020,"sleeper",114,19,1,3,1,238,1,13,55,19,2,257,2,16,0,0,0,0,3,4,0,0,0,0,0,0,23.8,6,13,27.5,0,1.9,6,2,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,87.7
"Allen Hurns","WR",2014,"sleeper",142,677,6,51,42,0,0,0,0,677,26,677,8,26,0,0,117,2,51,93,0,0,0,0,0,0,0,0,0,0,0,67.7,48,26,0,127.5,0,0,0,0,0,0,0,0,0,0,0,0,269.2
"Allen Hurns","WR",2015,"sleeper",132,1031,10,64,37,0,0,0,0,1031,48,1031,10,48,1,1,5,0,64,101,0,0,0,0,0,0,0,0,0,0,0,103.1,60,48,0,160,0,0,0,0,0,0,0,0,0,0,0,0,371.1
"Allen Hurns","WR",2016,"sleeper",73,477,3,35,39,0,0,0,0,477,23,477,4,23,0,0,50,1,34,74,0,0,0,0,0,0,0,0,0,0,0,47.7,24,23,0,85,0,0,0,0,0,0,0,0,0,0,0,0,179.7
"Allen Hurns","WR",2017,"sleeper",64,484,2,39,14,0,0,0,0,484,28,484,2,28,0,1,38,0,39,53,0,0,0,0,0,0,0,0,0,0,0,48.4,12,28,0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,185.9
"Allen Hurns","WR",2018,"sleeper",105,295,2,20,15,0,0,0,0,295,11,295,2,11,0,0,0,0,20,35,0,0,0,0,0,0,0,0,0,0,0,29.5,12,11,0,50,0,0,0,0,0,0,0,0,0,0,0,0,102.5
"Allen Hurns","WR",2019,"sleeper",127,416,2,32,14,0,0,0,0,416,18,416,2,19,1,1,0,0,31,46,0,0,0,0,0,0,0,0,0,0,0,41.6,12,18,0,77.5,0,0,0,0,0,0,0,0,0,0,0,0,149.1
"Allen Lazard","WR",2018,"sleeper",17,7,0,1,0,0,0,0,0,7,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,3.2
"Allen Lazard","WR",2019,"sleeper",127,477,3,35,17,21,0,1,1,477,24,498,3,25,0,0,0,0,35,52,0,0,0,0,0,0,2.1,0,1,0.5,0,47.7,18,24,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,180.8
"Allen Lazard","WR",2020,"sleeper",104,451,3,33,13,17,0,1,2,451,23,468,3,24,0,0,0,0,33,46,0,0,0,0,0,0,1.7,0,1,1,0,45.1,18,23,0,82.5,0,0,0,0,0,0,0,0,0,0,0,0,172.3
"Allen Lazard","WR",2021,"sleeper",119,438,6,35,19,32,0,2,3,438,23,470,6,25,0,0,0,0,34,54,0,0,0,0,0,0,3.2,0,2,1.5,0,43.8,36,23,0,85,0,0,0,0,0,0,0,0,0,0,0,0,194.5
"Allen Lazard","WR",2022,"sleeper",130,747,5,56,33,0,0,0,0,747,42,747,6,42,0,1,58,1,54,89,0,0,0,0,0,0,0,0,0,0,0,74.7,36,42,0,135,0,0,0,0,0,0,0,0,0,0,0,0,287.7
"Allen Lazard","WR",2023,"sleeper",103,311,1,23,25,0,0,0,0,311,17,311,1,17,0,0,25,0,23,48,0,0,0,0,0,0,0,0,0,0,0,31.1,6,17,0,57.5,0,0,0,0,0,0,0,0,0,0,0,0,111.6
"Allen Lazard","WR",2024,"sleeper",90,459,5,34,22,0,0,0,0,459,26,459,5,26,0,0,24,0,33,56,0,0,0,0,0,0,0,0,0,0,0,45.9,30,26,0,82.5,0,0,0,0,0,0,0,0,0,0,0,0,184.4
"Allen Robinson","WR",2014,"sleeper",55,548,2,48,30,0,0,0,0,548,26,550,2,26,0,1,10,0,46,78,0,0,1,0,0,0,0,0,0,0,0,54.8,12,26,2,115,0,0,0,0,0,0,0,0,0,0,0,0,209.8
"Allen Robinson","WR",2015,"sleeper",145,1400,14,80,65,0,0,0,0,1400,61,1400,16,61,0,0,101,2,79,145,0,0,0,0,0,0,0,0,0,0,0,140,96,61,0,197.5,0,0,0,0,0,0,0,0,0,0,0,0,494.5
"Allen Robinson","WR",2016,"sleeper",148,883,6,73,71,0,0,0,0,883,51,885,7,51,0,1,170,1,72,144,0,0,1,0,0,0,0,0,0,0,0,88.3,42,51,2,180,0,0,0,0,0,0,0,0,0,0,0,0,363.3
"Allen Robinson","WR",2017,"sleeper",1,17,0,1,0,0,0,0,0,17,1,17,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.7,0,1,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,5.2
"Allen Robinson","WR",2018,"sleeper",114,754,4,55,36,9,0,0,1,754,36,763,4,36,1,1,41,0,54,91,0,0,0,0,0,0,0.9,0,0,0.5,0,75.4,24,36,0,135,0,0,0,0,0,0,0,0,0,0,0,0,271.8
"Allen Robinson","WR",2019,"sleeper",147,1147,7,98,52,2,0,0,1,1147,63,1149,7,63,0,0,32,0,97,150,0,0,0,0,0,0,0.2,0,0,0.5,0,114.7,42,63,0,242.5,0,0,0,0,0,0,0,0,0,0,0,0,462.9
"Allen Robinson","WR",2020,"sleeper",142,1250,6,102,44,-1,0,0,1,1250,68,1249,6,69,0,0,47,0,101,146,0,0,0,0,0,0,-0.1,0,0,0.5,0,125,36,68,0,252.5,0,0,0,0,0,0,0,0,0,0,0,0,481.9
"Allen Robinson","WR",2021,"sleeper",76,388,1,36,22,0,0,0,0,388,21,388,1,22,0,0,26,0,36,58,0,0,0,0,0,0,0,0,0,0,0,38.8,6,21,0,90,0,0,0,0,0,0,0,0,0,0,0,0,155.8
"Allen Robinson","WR",2022,"sleeper",59,339,3,33,18,0,0,0,0,339,23,339,3,23,0,0,3,0,33,51,0,0,0,0,0,0,0,0,0,0,0,33.9,18,23,0,82.5,0,0,0,0,0,0,0,0,0,0,0,0,157.4
"Allen Robinson","WR",2023,"sleeper",120,280,0,34,13,0,0,0,0,280,9,280,0,9,0,0,0,0,33,47,0,0,0,0,0,0,0,0,0,0,0,28,0,9,0,82.5,0,0,0,0,0,0,0,0,0,0,0,0,119.5
"Allen Robinson","WR",2024,"sleeper",66,30,0,3,4,0,0,0,0,30,3,30,0,3,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,13.5
"Alonzo Harris","RB",2015,"sleeper",21,0,0,0,1,19,0,1,4,0,0,19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.9,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9
